run_id,candidate_id,dof,reference_kind,old_heave_reference_used,period,reference_period,period_error_pct,zeta,reference_zeta,nrmse,j_dof,j_shape,amplitude_error,start_amplitude_error,start_amplitude_abs_ratio,start_amplitude_signed_ratio,reference_decay_start,model_decay_start,reference_raw_start,model_raw_start,decay_start_time_shift,phase_error,envelope_error,ler_error,fp_error,leak_json,reference_leak_json,morph_json,metric_status,notes
RUN_0001_FD_HEAVE_BQIC_HEAVE_0704051950_F100_I052,BQIC_HEAVE_0704051950_F100_I052,FD_HEAVE,curated,false,20.885714,20.719426,0.8025736,0.0029217557,0.0063011469,0.02303855,0.02303855,0.22822815,0.14221361,0.11021275,1.1102128,1.1102128,-8.2867,-9.2,-8.2962,-4.309,-0.05,,0.36212788,0.19795253,0.14221361,"{""Surge"":0.14310399963155138,""Sway"":0.42407576446953105,""Roll"":0.8647731562810804,""Pitch"":0.44753935883594403,""Yaw"":0.2704348573760248}","{""Surge"":0.694133163574395,""Sway"":0.3830351608671329,""Roll"":0.23088104002761986,""Pitch"":0.08142292151490593,""Yaw"":0.09687871817782223}","{""J_wave"":0.02303854951034575,""J_shape"":0.22822814603390573,""env_err"":0.36212787963568854,""fp_err"":0.14221361461088472,""LERD"":0.0029834655567953176,""LERM"":0.0035740501120267994,""LER_err"":0.19795253003217397,""Tend"":399.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_HEAVE_BQIC_HEAVE_0704051950_F100_I052/input/qg_r001_center_heave_adcda246.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704053144_F100_I072,BQIC_SURGE_0704053144_F100_I072,FD_SURGE,curated,false,79,82.763612,4.547424,0.016211697,0.020242479,0.029481215,0.029481215,0.58409418,0.12454694,0.13557399,0.86442601,0.86442601,-23.215405,-20.068,-23.35351,-16.72,-0.05,,0.31774545,0.72135916,0.12454694,"{""Sway"":0.19435919695774587,""Heave"":0.1534605796560899,""Roll"":0.19274497815483502,""Pitch"":0.07624830135590124,""Yaw"":0.13501255254245179}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.029481214698428865,""J_shape"":0.5840941796132374,""env_err"":0.3177454467581397,""fp_err"":0.12454694435678086,""LERD"":0.003995852928715648,""LERM"":0.006878298046966264,""LER_err"":0.721359161528774,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704053144_F100_I072/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704053144_F100_I074,BQIC_SURGE_0704053144_F100_I074,FD_SURGE,curated,false,83.143478,82.763612,0.4589769,0.0084766673,0.020242479,0.026562794,0.026562794,0.52067182,0.082668116,0.10111411,0.89888589,0.89888589,-23.215405,-20.868,-23.35351,-17.18,-0.05,,0.30910789,2.8924975,0.082668116,"{""Sway"":0.205402915158133,""Heave"":0.14942538263278443,""Roll"":0.1853574447600552,""Pitch"":0.08045119205257201,""Yaw"":0.1490262277402272}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.02656279441503697,""J_shape"":0.520671822802541,""env_err"":0.3091078949775374,""fp_err"":0.0826681160926259,""LERD"":0.003995852928715648,""LERM"":0.01555384768453351,""LER_err"":2.892497537323739,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704053144_F100_I074/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704053144_F100_I076,BQIC_SURGE_0704053144_F100_I076,FD_SURGE,curated,false,77.113333,82.763612,6.8270088,0.0088756232,0.020242479,0.026597197,0.026597197,0.64748651,0.047931917,0.073460058,0.92653994,0.92653994,-23.215405,-21.51,-23.35351,-17.64,-0.05,,0.29161166,3.6066615,0.047931917,"{""Sway"":0.17494635795070107,""Heave"":0.14292598622329297,""Roll"":0.17383618590595495,""Pitch"":0.07564746493895175,""Yaw"":0.1542995225793768}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.02659719690234858,""J_shape"":0.6474865144644699,""env_err"":0.2916116631617293,""fp_err"":0.047931916555592737,""LERD"":0.003995852928715648,""LERM"":0.018407541823354197,""LER_err"":3.6066614942384208,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704053144_F100_I076/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704055611_F105_I074,BQIC_SURGE_0704055611_F105_I074,FD_SURGE,curated,false,76.42,82.763612,7.664736,0.011484493,0.020242479,0.029763991,0.029763991,0.64985472,0.12453932,0.11709488,0.88290512,0.88290512,-23.215405,-20.497,-23.35351,-17.18,-0.05,,0.2924797,0.56242878,0.12453932,"{""Sway"":0.1383698810629483,""Heave"":0.14739905533189435,""Roll"":0.18046119915384606,""Pitch"":0.06388668983014159,""Yaw"":0.14874682482850662}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.02976399138632211,""J_shape"":0.6498547223820784,""env_err"":0.2924797030853132,""fp_err"":0.12453932339462637,""LERD"":0.003995852928715648,""LERM"":0.006243235629241734,""LER_err"":0.5624287831955923,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704055611_F105_I074/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704055611_F110_I074,BQIC_SURGE_0704055611_F110_I074,FD_SURGE,curated,false,72.819048,82.763612,12.015624,0.0097808994,0.020242479,0.032718051,0.032718051,0.74499894,0.092167026,0.11623338,0.88376662,0.88376662,-23.215405,-20.517,-23.35351,-17.18,-0.05,,0.31463335,1.1666418,0.092167026,"{""Sway"":0.2545761777011631,""Heave"":0.1512787941167059,""Roll"":0.18517050253551762,""Pitch"":0.061701264906922265,""Yaw"":0.19744099052102937}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.03271805091994387,""J_shape"":0.7449989384447198,""env_err"":0.3146333511319917,""fp_err"":0.09216702571567101,""LERD"":0.003995852928715648,""LERM"":0.008657581866575755,""LER_err"":1.1666417711120527,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704055611_F110_I074/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704055611_F120_I074,BQIC_SURGE_0704055611_F120_I074,FD_SURGE,curated,false,76.731667,82.763612,7.2881615,0.010259957,0.020242479,0.035572848,0.035572848,0.72736281,0.062155281,0.10296633,0.89703367,0.89703367,-23.215405,-20.825,-23.35351,-17.18,-0.05,,0.35188478,2.8621308,0.062155281,"{""Sway"":0.16019098307483337,""Heave"":0.15468488687687784,""Roll"":0.17860505776241825,""Pitch"":0.07012155625259225,""Yaw"":0.14652370003129297}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.03557284843580612,""J_shape"":0.7273628075519467,""env_err"":0.35188478140705465,""fp_err"":0.0621552809033859,""LERD"":0.003995852928715648,""LERM"":0.01543250648867161,""LER_err"":2.862130755055578,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704055611_F120_I074/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704062039_F101_I074,BQIC_SURGE_0704062039_F101_I074,FD_SURGE,curated,false,85.825,82.763612,3.6989536,0.014957411,0.020242479,0.036197513,0.036197513,0.98312805,0.11404555,0.11567341,0.88432659,0.88432659,-23.215405,-20.53,-23.35351,-17.18,-0.05,,0.29550097,8.6889862,0.11404555,"{""Sway"":0.13265637581849973,""Heave"":0.14437253528969507,""Roll"":0.17010378350875965,""Pitch"":0.0678877723256945,""Yaw"":0.17799884590007775}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.036197513377994484,""J_shape"":0.9831280511569124,""env_err"":0.2955009736067286,""fp_err"":0.1140455549113204,""LERD"":0.003995852928715648,""LERM"":0.03871576375395002,""LER_err"":8.688986167565004,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704062039_F101_I074/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704062039_F102_I074,BQIC_SURGE_0704062039_F102_I074,FD_SURGE,curated,false,85.599149,82.763612,3.4260667,0.0097657707,0.020242479,0.029907963,0.029907963,0.73403417,0.12374664,0.11183975,0.88816025,0.88816025,-23.215405,-20.619,-23.35351,-17.18,-0.05,,0.30765155,0.40195186,0.12374664,"{""Sway"":0.19457403133302573,""Heave"":0.14819296138096322,""Roll"":0.18389439113262154,""Pitch"":0.06812703202525175,""Yaw"":0.13871319949170305}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.02990796287556961,""J_shape"":0.7340341737646349,""env_err"":0.30765154784504284,""fp_err"":0.12374664028716106,""LERD"":0.003995852928715648,""LERM"":0.0056019934503615644,""LER_err"":0.40195186116676324,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704062039_F102_I074/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704062039_F103_I074,BQIC_SURGE_0704062039_F103_I074,FD_SURGE,curated,false,79.06,82.763612,4.4749284,0.0096011763,0.020242479,0.02778397,0.02778397,0.6364524,0.11198572,0.10852298,0.89147702,0.89147702,-23.215405,-20.696,-23.35351,-17.18,-0.05,,0.28605209,1.9191284,0.11198572,"{""Sway"":0.11944430304008853,""Heave"":0.1470269215764233,""Roll"":0.18113973279527723,""Pitch"":0.06083363915572255,""Yaw"":0.14506830220659694}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.02778396969247128,""J_shape"":0.6364524001241475,""env_err"":0.286052089214913,""fp_err"":0.1119857172257488,""LERD"":0.003995852928715648,""LERM"":0.011664407955716506,""LER_err"":1.9191284473689811,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704062039_F103_I074/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704064505_F102_I074,BQIC_SURGE_0704064505_F102_I074,FD_SURGE,curated,false,84.464167,82.763612,2.0547125,0.012718487,0.020242479,0.026511633,0.026511633,0.55806083,0.061696324,0.099778789,0.90022121,0.90022121,-23.215405,-20.899,-23.35351,-17.18,-0.05,,0.29145889,2.0408424,0.061696324,"{""Sway"":0.20088220714342994,""Heave"":0.14517868683117563,""Roll"":0.1766844605673244,""Pitch"":0.056100349757930566,""Yaw"":0.11529415566459227}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.026511632522158227,""J_shape"":0.5580608285790505,""env_err"":0.2914588902620945,""fp_err"":0.06169632396550915,""LERD"":0.003995852928715648,""LERM"":0.012150758983672525,""LER_err"":2.040842393460671,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704064505_F102_I074/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704065321_F102_I074,BQIC_SURGE_0704065321_F102_I074,FD_SURGE,curated,false,82.101667,82.763612,0.79980286,0.010516883,0.020242479,0.02585608,0.02585608,0.54101275,0.066272776,0.10731689,0.89268311,0.89268311,-23.215405,-20.724,-23.35351,-17.18,-0.05,,0.31501947,0.65915276,0.066272776,"{""Sway"":0.13022788658415413,""Heave"":0.1473367267768733,""Roll"":0.18145646504829127,""Pitch"":0.05746193103716182,""Yaw"":0.14235028610921552}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.025856080375418627,""J_shape"":0.5410127498091896,""env_err"":0.3150194736663568,""fp_err"":0.06627277604080249,""LERD"":0.003995852928715648,""LERM"":0.006629730406730396,""LER_err"":0.6591527578722304,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704065321_F102_I074/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704070142_F102_I074,BQIC_SURGE_0704070142_F102_I074,FD_SURGE,curated,false,80.183333,82.763612,3.1176492,0.010018456,0.020242479,0.032112687,0.032112687,0.74792751,0.08946238,0.10675691,0.89324309,0.89324309,-23.215405,-20.737,-23.35351,-17.18,-0.05,,0.33021345,1.5559135,0.08946238,"{""Sway"":0.1977487219337202,""Heave"":0.1502994242307832,""Roll"":0.18440998897977212,""Pitch"":0.0832969349536705,""Yaw"":0.12205124561029262}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.03211268690493044,""J_shape"":0.7479275070919749,""env_err"":0.33021344749656484,""fp_err"":0.08946238003169506,""LERD"":0.003995852928715648,""LERM"":0.01021305454156807,""LER_err"":1.5559135242874826,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704070142_F102_I074/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_SURGE,curated,false,82.101667,82.763612,0.79980286,0.010516883,0.020242479,0.02585608,0.02585608,0.54101275,0.066272776,0.10731689,0.89268311,0.89268311,-23.215405,-20.724,-23.35351,-17.18,-0.05,,0.31501947,0.65915276,0.066272776,"{""Sway"":0.13022788658415413,""Heave"":0.1473367267768733,""Roll"":0.18145646504829127,""Pitch"":0.05746193103716182,""Yaw"":0.14235028610921552}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.025856080375418627,""J_shape"":0.5410127498091896,""env_err"":0.3150194736663568,""fp_err"":0.06627277604080249,""LERD"":0.003995852928715648,""LERM"":0.006629730406730396,""LER_err"":0.6591527578722304,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_AMP_SH_H054_SWTTD_SG1019_07040711/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SWAY_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_SWAY,curated,false,81.4,79.430459,2.4795794,0.013087978,0.023182848,0.044253822,0.044253822,0.93028707,0.023367543,0.01594319,0.98405681,0.98405681,-15.1099,-14.869,-15.02749,-12.09,-0.05,,0.2845136,0.056140251,0.023367543,"{""Surge"":0.3057162178320112,""Heave"":0.18174100185556755,""Roll"":0.2387839676647434,""Pitch"":0.13109036736519702,""Yaw"":0.4087623814380954}","{""Surge"":0.09911156186697814,""Heave"":0.018040555839837675,""Roll"":0.11940848210435888,""Pitch"":0.0384504331662194,""Yaw"":0.1166189583607766}","{""J_wave"":0.0442538217597552,""J_shape"":0.9302870742843006,""env_err"":0.2845136019630128,""fp_err"":0.02336754316921068,""LERD"":0.008732298675839493,""LERM"":0.00824206523224549,""LER_err"":0.05614025147243075,""Tend"":899.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SWAY_AMP_SH_H054_SWTTD_SG1019_07040711/input/qg_r001_center_sway_ac064de6.out
RUN_0001_FD_HEAVE_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_HEAVE,curated,false,20.879211,20.719426,0.77118849,0.0027998432,0.0063011469,0.02312193,0.02312193,0.22512211,0.16373113,0.13024485,1.1302449,1.1302449,-8.2867,-9.366,-8.2962,-4.475,-0.05,,0.36460503,0.17087403,0.16373113,"{""Surge"":0.15321498859556268,""Sway"":0.4224868603485933,""Roll"":0.8522852665884975,""Pitch"":0.4458128313643016,""Yaw"":0.27186003168458434}","{""Surge"":0.694133163574395,""Sway"":0.3830351608671329,""Roll"":0.23088104002761986,""Pitch"":0.08142292151490593,""Yaw"":0.09687871817782223}","{""J_wave"":0.02312192959064781,""J_shape"":0.22512211464968587,""env_err"":0.36460503049534926,""fp_err"":0.16373112820840646,""LERD"":0.0029834655567953176,""LERM"":0.003493262325251931,""LER_err"":0.17087402510663147,""Tend"":399.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_HEAVE_AMP_SH_H054_SWTTD_SG1019_07040711/input/qg_r001_center_heave_adcda246.out
RUN_0001_FD_ROLL_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_ROLL,curated,false,31.566287,31.040392,1.694227,0.025761193,0.02049542,0.04483199,0.04483199,0.95263,0.24616118,0.19309212,1.1930921,1.1930921,11.95968,14.269,11.97218,16.89,-0.05,,0.20277012,0.038351677,0.24616118,"{""Surge"":0.26217204434501146,""Sway"":0.46207430386554416,""Heave"":0.24445984105211271,""Pitch"":0.14732376194843483,""Yaw"":0.2213939304623279}","{""Surge"":0.13004178340036146,""Sway"":0.2811231135878405,""Heave"":0.032594922860306255,""Pitch"":0.24847735333665472,""Yaw"":0.10705157585119539}","{""J_wave"":0.04483199012274064,""J_shape"":0.9526300015045943,""env_err"":0.2027701168789397,""fp_err"":0.24616118187863814,""LERD"":0.006503664007973453,""LERM"":0.006753090426886677,""LER_err"":0.03835167662527289,""Tend"":519.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_ROLL_AMP_SH_H054_SWTTD_SG1019_07040711/input/qg_r001_center_roll_38d48f80.out
RUN_0001_FD_PITCH_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_PITCH,curated,false,30.73641,30.598882,0.44945173,0.020101855,0.025569995,0.014083946,0.014083946,0.16482007,0.15431191,0.16161286,1.1616129,1.1616129,-9.03115,-10.4907,-9.028615,-9.679,-0.05,,0.13842681,0.85497007,0.15431191,"{""Surge"":0.46349418380491014,""Sway"":0.1427956476570348,""Heave"":0.2849441453767441,""Roll"":0.34124582835613526,""Yaw"":0.22108797343740516}","{""Surge"":0.3652553627158409,""Sway"":0.11511580438120428,""Heave"":0.09709203619753709,""Roll"":0.24451383619627762,""Yaw"":0.12733165013806358}","{""J_wave"":0.014083945710940987,""J_shape"":0.16482007279838723,""env_err"":0.13842681169967985,""fp_err"":0.1543119086633251,""LERD"":0.013125939777430977,""LERM"":0.024348225402297658,""LER_err"":0.8549700680603853,""Tend"":484.68}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_PITCH_AMP_SH_H054_SWTTD_SG1019_07040711/input/qg_r001_center_pitch_e18abe27.out
RUN_0001_FD_YAW_AMP_SH_H054_SWTTD_SG1019_07040711,AMP_SH_H054_SWTTD_SG1019_07040711,FD_YAW,curated,false,50.109617,50.687273,1.1396468,0.021018588,0.024700713,0.024368609,0.024368609,0.40709754,0.18320689,0.19034856,0.80965144,0.80965144,-18.0201,-14.59,-17.8903,-15.14,-0.05,,0.25406262,1.5195051,0.18320689,"{""Surge"":0.4811270687063301,""Sway"":0.16791963582763608,""Heave"":0.1963749984823769,""Roll"":0.2508657524147329,""Pitch"":0.09630232197735512}","{""Surge"":0.1667131756781034,""Sway"":0.06151291011602063,""Heave"":0.00833951391833249,""Roll"":0.08748756161027149,""Pitch"":0.06650130575791667}","{""J_wave"":0.024368609393510765,""J_shape"":0.407097535320232,""env_err"":0.2540626249767134,""fp_err"":0.18320689007725435,""LERD"":0.010254479339074602,""LERM"":0.02583621276818568,""LER_err"":1.5195050781112815,""Tend"":628.0}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_YAW_AMP_SH_H054_SWTTD_SG1019_07040711/input/qg_r001_center_yaw_fe6ed2b1.out
RUN_0001_FD_SURGE_BQIC_SURGE_0704074649_F102_I073,BQIC_SURGE_0704074649_F102_I073,FD_SURGE,curated,false,76.146957,82.763612,7.9946436,0.01119918,0.020242479,0.027828292,0.027828292,0.59607752,0.11246718,0.12506372,0.87493628,0.87493628,-23.215405,-20.312,-23.35351,-16.95,-0.05,,0.30368238,0.41768239,0.11246718,"{""Sway"":0.1276098626293617,""Heave"":0.14862945877798528,""Roll"":0.18561642859762603,""Pitch"":0.05509767450785501,""Yaw"":0.17005218129622293}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.02782829206836395,""J_shape"":0.5960775211242014,""env_err"":0.3036823831018934,""fp_err"":0.11246718066391292,""LERD"":0.003995852928715648,""LERM"":0.0023268555276789045,""LER_err"":0.41768238992049056,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_BQIC_SURGE_0704074649_F102_I073/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SWAY_BQIC_SWAY_0704075513_F100_I082,BQIC_SWAY_0704075513_F100_I082,FD_SWAY,curated,false,81.156429,79.430459,2.1729321,0.013347054,0.023182848,0.050525651,0.050525651,1.2035398,0.073888756,0.016882971,1.016883,1.016883,-15.1099,-15.365,-15.02749,-12.39,-0.05,,0.29808854,0.0043195474,0.073888756,"{""Surge"":0.3008632336594102,""Heave"":0.18394525840402706,""Roll"":0.23730065614420515,""Pitch"":0.14707836244360975,""Yaw"":0.3841114308313234}","{""Surge"":0.09911156186697814,""Heave"":0.018040555839837675,""Roll"":0.11940848210435888,""Pitch"":0.0384504331662194,""Yaw"":0.1166189583607766}","{""J_wave"":0.05052565144410576,""J_shape"":1.2035398412693015,""env_err"":0.29808853604020535,""fp_err"":0.07388875627606531,""LERD"":0.008732298675839493,""LERM"":0.008694579097451877,""LER_err"":0.0043195474396653805,""Tend"":899.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SWAY_BQIC_SWAY_0704075513_F100_I082/input/qg_r001_center_sway_ac064de6.out
RUN_0001_FD_SWAY_BQIC_SWAY_0704075513_F100_I084,BQIC_SWAY_0704075513_F100_I084,FD_SWAY,curated,false,83.53018,79.430459,5.1613972,0.014090378,0.023182848,0.041706361,0.041706361,0.71453638,0.048704043,0.040046592,1.0400466,1.0400466,-15.1099,-15.715,-15.02749,-12.69,-0.05,,0.34133473,1.7940179,0.048704043,"{""Surge"":0.3745034092042864,""Heave"":0.18241262178390744,""Roll"":0.2418411322971632,""Pitch"":0.13255451727434364,""Yaw"":0.45273025954881324}","{""Surge"":0.09911156186697814,""Heave"":0.018040555839837675,""Roll"":0.11940848210435888,""Pitch"":0.0384504331662194,""Yaw"":0.1166189583607766}","{""J_wave"":0.041706360536203385,""J_shape"":0.714536377849137,""env_err"":0.34133472531924447,""fp_err"":0.04870404334827023,""LERD"":0.008732298675839493,""LERM"":0.024398198763548457,""LER_err"":1.7940178948589267,""Tend"":899.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SWAY_BQIC_SWAY_0704075513_F100_I084/input/qg_r001_center_sway_ac064de6.out
RUN_0001_FD_SWAY_SWAY_TTDSS_N18_07040812,SWAY_TTDSS_N18_07040812,FD_SWAY,curated,false,81.6,79.430459,2.731372,0.018731264,0.023182848,0.044387334,0.044387334,0.99648928,0.029650795,0.013759191,0.98624081,0.98624081,-15.1099,-14.902,-15.02749,-12.09,-0.05,,0.28658204,0.24011021,0.029650795,"{""Surge"":0.3268715325841131,""Heave"":0.18452181013798613,""Roll"":0.2493514189023148,""Pitch"":0.14981710990071462,""Yaw"":0.42426979774591134}","{""Surge"":0.09911156186697814,""Heave"":0.018040555839837675,""Roll"":0.11940848210435888,""Pitch"":0.0384504331662194,""Yaw"":0.1166189583607766}","{""J_wave"":0.04438733423032758,""J_shape"":0.9964892780641099,""env_err"":0.2865820443302239,""fp_err"":0.029650794658206813,""LERD"":0.008732298675839493,""LERM"":0.006635584606654907,""LER_err"":0.240110210039628,""Tend"":899.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SWAY_SWAY_TTDSS_N18_07040812/input/qg_r001_center_sway_ac064de6.out
