run_id,candidate_id,dof,reference_kind,old_heave_reference_used,period,reference_period,period_error_pct,zeta,reference_zeta,nrmse,j_dof,j_shape,amplitude_error,start_amplitude_error,start_amplitude_abs_ratio,start_amplitude_signed_ratio,reference_decay_start,model_decay_start,reference_raw_start,model_raw_start,decay_start_time_shift,phase_error,envelope_error,ler_error,fp_error,leak_json,reference_leak_json,morph_json,metric_status,notes
RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_T600_0706,SURGE_AF0_N190K_IC178_T600_0706,FD_SURGE,curated,false,78.03125,82.763612,5.7179264,0.023651473,0.020242479,0.034542622,0.034542622,0.68908025,0.076445965,0.10180331,0.89819669,0.89819669,-23.215405,-20.852,-23.35351,-17.8,-0.05,,0.32111639,0.004736511,0.076445965,"{""Sway"":0.11816071281512235,""Heave"":0.15219386104092889,""Roll"":0.18368949962641584,""Pitch"":0.06427436992695681,""Yaw"":0.09239182185413838}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.034542621534557824,""J_shape"":0.6890802529146839,""env_err"":0.3211163948174615,""fp_err"":0.07644596474366695,""LERD"":0.005620400769700252,""LERM"":0.005647021859820006,""LER_err"":0.004736511008835836,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0006_FD_SURGE_HEAVE095_ROLL090_CMP_0612144710,HEAVE095_ROLL090_CMP_0612144710,FD_SURGE,curated,false,82.225,82.763612,0.65078407,0.010871949,0.020242479,0.050632098,0.050632098,0.95288635,0.30223682,0.32811855,0.67188145,0.67188145,-23.215405,-15.598,-23.35351,-13.62,-0.05,,0.41243468,0.12985051,0.30223682,"{""Sway"":0.22588017452773052,""Heave"":0.18582662348282744,""Roll"":0.23963936997632412,""Pitch"":0.0944401418286636,""Yaw"":0.20640734371199632}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.05063209750784892,""J_shape"":0.9528863462184654,""env_err"":0.4124346762157335,""fp_err"":0.3022368159690829,""LERD"":0.003995852928715648,""LERM"":0.003476989376440771,""LER_err"":0.12985051290204785,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0006_FD_SURGE_HEAVE095_ROLL090_CMP_0612144710/input/qg_r001_center_surge_9d3daf69.out
RUN_0006_FD_SWAY_HEAVE095_ROLL090_CMP_0612144710,HEAVE095_ROLL090_CMP_0612144710,FD_SWAY,curated,false,81.500957,79.430459,2.6066805,0.024371127,0.023182848,0.041654771,0.041654771,0.77661815,0.17945897,0.22123906,0.77876094,0.77876094,-15.1099,-11.767,-15.02749,-10.17,-0.05,,0.32304132,0.35183958,0.17945897,"{""Surge"":0.26816376680217735,""Heave"":0.2168165516260234,""Roll"":0.3505626586509387,""Pitch"":0.14302719078669343,""Yaw"":0.46150748167672534}","{""Surge"":0.09911156186697814,""Heave"":0.018040555839837675,""Roll"":0.11940848210435888,""Pitch"":0.0384504331662194,""Yaw"":0.1166189583607766}","{""J_wave"":0.04165477091706935,""J_shape"":0.7766181475371647,""env_err"":0.32304132168664657,""fp_err"":0.1794589747715785,""LERD"":0.008732298675839493,""LERM"":0.005659930353963606,""LER_err"":0.35183958267214444,""Tend"":899.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0006_FD_SWAY_HEAVE095_ROLL090_CMP_0612144710/input/qg_r001_center_sway_ac064de6.out
RUN_0006_FD_HEAVE_HEAVE095_ROLL090_CMP_0612144710,HEAVE095_ROLL090_CMP_0612144710,FD_HEAVE,curated,false,20.869684,20.719426,0.72520623,0.0014965252,0.0063011469,0.035911044,0.035911044,0.25950114,0.59547417,0.52738726,1.5273873,1.5273873,-8.2867,-12.657,-8.2962,-7.775,-0.05,,0.49810556,0.2324664,0.59547417,"{""Surge"":0.47426972989990257,""Sway"":0.4071225456388395,""Roll"":0.6574789810751767,""Pitch"":0.3964933592656773,""Yaw"":0.25013274270120506}","{""Surge"":0.694133163574395,""Sway"":0.3830351608671329,""Roll"":0.23088104002761986,""Pitch"":0.08142292151490593,""Yaw"":0.09687871817782223}","{""J_wave"":0.03591104378651661,""J_shape"":0.25950114249087064,""env_err"":0.4981055635233206,""fp_err"":0.5954741650333333,""LERD"":0.0029834655567953176,""LERM"":0.002289910062798347,""LER_err"":0.23246639882176207,""Tend"":399.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0006_FD_HEAVE_HEAVE095_ROLL090_CMP_0612144710/input/qg_r001_center_heave_adcda246.out
RUN_0003_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_T600_0706,SURGE_AF0_N190K_IC178_M105B_T600_0706,FD_SURGE,curated,false,80.385417,82.763612,2.8734799,0.024958295,0.020242479,0.032945088,0.032945088,0.66765095,0.055025094,0.10757534,0.89242466,0.89242466,-23.215405,-20.718,-23.35351,-17.8,-0.05,,0.30149105,0.31867098,0.055025094,"{""Sway"":0.16246636700122233,""Heave"":0.10944138234050726,""Roll"":0.1765439483786571,""Pitch"":0.06032578079343813,""Yaw"":0.1361908908574893}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.03294508793179637,""J_shape"":0.6676509489009445,""env_err"":0.30149105174496693,""fp_err"":0.055025094095487954,""LERD"":0.005620400769700252,""LERM"":0.0038293421593494506,""LER_err"":0.31867097805666306,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0003_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0006_FD_ROLL_HEAVE095_ROLL090_CMP_0612144710,HEAVE095_ROLL090_CMP_0612144710,FD_ROLL,curated,false,31.543425,31.040392,1.6205738,0.02674023,0.02049542,0.043418499,0.043418499,0.93652235,0.24551848,0.19267405,1.1926741,1.1926741,11.95968,14.264,11.97218,16.89,-0.05,,0.18188612,0.030743987,0.24551848,"{""Surge"":0.24034834708123032,""Sway"":0.46687646763627005,""Heave"":0.23685579117490937,""Pitch"":0.15015618866638064,""Yaw"":0.20948037823893564}","{""Surge"":0.13004178340036146,""Sway"":0.2811231135878405,""Heave"":0.032594922860306255,""Pitch"":0.24847735333665472,""Yaw"":0.10705157585119539}","{""J_wave"":0.04341849925363179,""J_shape"":0.9365223472691048,""env_err"":0.181886119477882,""fp_err"":0.2455184834145144,""LERD"":0.006503664007973453,""LERM"":0.006303715446567206,""LER_err"":0.03074398695275639,""Tend"":519.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0006_FD_ROLL_HEAVE095_ROLL090_CMP_0612144710/input/qg_r001_center_roll_38d48f80.out
RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M1125_T600_0706,SURGE_AF0_N190K_IC178_M1125_T600_0706,FD_SURGE,curated,false,85.181111,82.763612,2.9209681,0.019254609,0.020242479,0.046043958,0.046043958,1.0149403,0.08019448,0.090130024,0.90986998,0.90986998,-23.215405,-21.123,-23.35351,-17.8,-0.05,,0.29858332,0.61974627,0.08019448,"{""Sway"":0.13508279874342002,""Heave"":0.012265314287631163,""Roll"":0.18067453045329235,""Pitch"":0.06828514658027734,""Yaw"":0.1697704720399721}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.04604395767651439,""J_shape"":1.014940277369146,""env_err"":0.2985833214860157,""fp_err"":0.08019448045216347,""LERD"":0.005620400769700252,""LERM"":0.009103623191044576,""LER_err"":0.6197462714976626,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M1125_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0006_FD_PITCH_HEAVE095_ROLL090_CMP_0612144710,HEAVE095_ROLL090_CMP_0612144710,FD_PITCH,curated,false,30.507999,30.598882,0.29701453,0.020856658,0.025569995,0.014713236,0.014713236,0.20796211,0.15387015,0.16358382,1.1635838,1.1635838,-9.03115,-10.5085,-9.028615,-9.679,-0.05,,0.1346887,0.5981415,0.15387015,"{""Surge"":0.356209322362823,""Sway"":0.14941950599850495,""Heave"":0.2865059624941527,""Roll"":0.3404670086450939,""Yaw"":0.2909548621409635}","{""Surge"":0.3652553627158409,""Sway"":0.11511580438120428,""Heave"":0.09709203619753709,""Roll"":0.24451383619627762,""Yaw"":0.12733165013806358}","{""J_wave"":0.014713235948848635,""J_shape"":0.2079621100897117,""env_err"":0.13468870392701693,""fp_err"":0.153870153609555,""LERD"":0.013125939777430977,""LERM"":0.020977109108013196,""LER_err"":0.5981415017674916,""Tend"":484.68}",PASS,metrics computed from 04_current_runs/runs/RUN_0006_FD_PITCH_HEAVE095_ROLL090_CMP_0612144710/input/qg_r001_center_pitch_e18abe27.out
RUN_0006_FD_YAW_HEAVE095_ROLL090_CMP_0612144710,HEAVE095_ROLL090_CMP_0612144710,FD_YAW,curated,false,50.313075,50.687273,0.73824889,0.022467835,0.024700713,0.027204702,0.027204702,0.54931518,0.20162353,0.19985461,0.80014539,0.80014539,-18.0201,-14.4187,-17.8903,-14.98,-0.05,,0.27050089,0.75605018,0.20162353,"{""Surge"":0.4118261440940836,""Sway"":0.22851825558166444,""Heave"":0.2009042947880548,""Roll"":0.2632192935878376,""Pitch"":0.07801584716959176}","{""Surge"":0.1667131756781034,""Sway"":0.06151291011602063,""Heave"":0.00833951391833249,""Roll"":0.08748756161027149,""Pitch"":0.06650130575791667}","{""J_wave"":0.02720470227598641,""J_shape"":0.5493151763948386,""env_err"":0.2705008927901316,""fp_err"":0.20162353309357162,""LERD"":0.010254479339074602,""LERM"":0.01800738033653799,""LER_err"":0.7560501846174702,""Tend"":628.0}",PASS,metrics computed from 04_current_runs/runs/RUN_0006_FD_YAW_HEAVE095_ROLL090_CMP_0612144710/input/qg_r001_center_yaw_fe6ed2b1.out
RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M1085_T600_0706,SURGE_AF0_N190K_IC178_M1085_T600_0706,FD_SURGE,curated,false,82.1,82.763612,0.80181662,0.01739059,0.020242479,0.039240463,0.039240463,0.85595228,0.10200351,0.093877535,0.90612246,0.90612246,-23.215405,-21.036,-23.35351,-17.8,-0.05,,0.31082493,0.57381773,0.10200351,"{""Sway"":0.08395512260258145,""Heave"":0.07642545711024494,""Roll"":0.18045071691253226,""Pitch"":0.05617129223935862,""Yaw"":0.11951798686285539}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.03924046288187631,""J_shape"":0.8559522832099546,""env_err"":0.3108249326356001,""fp_err"":0.10200350645846724,""LERD"":0.005620400769700252,""LERM"":0.008845486354716537,""LER_err"":0.5738177253129026,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M1085_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC185_M105B_T600_0706,SURGE_AF0_N190K_IC185_M105B_T600_0706,FD_SURGE,curated,false,78.021753,82.763612,5.7294009,0.019717717,0.020242479,0.039947273,0.039947273,0.92758997,0.026220186,0.071995513,0.92800449,0.92800449,-23.215405,-21.544,-23.35351,-18.5,-0.05,,0.30332077,0.50045639,0.026220186,"{""Sway"":0.1304556323938238,""Heave"":0.10680327164984564,""Roll"":0.1752637086478219,""Pitch"":0.058197620718675146,""Yaw"":0.11506714588283241}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.039947272658678,""J_shape"":0.9275899698527784,""env_err"":0.3033207744020499,""fp_err"":0.026220186179305147,""LERD"":0.005620400769700252,""LERM"":0.0028076352643128834,""LER_err"":0.5004563945957504,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC185_M105B_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ085_T600_0706,SURGE_AF0_N190K_IC178_M105B_BQ085_T600_0706,FD_SURGE,curated,false,84.233333,82.763612,1.7758057,0.029995594,0.020242479,0.032885817,0.032885817,0.72348144,0.10222278,0.10697229,0.89302771,0.89302771,-23.215405,-20.732,-23.35351,-17.8,-0.05,,0.26606382,0.51671037,0.10222278,"{""Sway"":0.08000703335538106,""Heave"":0.10521006038810532,""Roll"":0.1723002869700966,""Pitch"":0.07018764774602486,""Yaw"":0.10380049729539136}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.03288581659030989,""J_shape"":0.723481435506552,""env_err"":0.26606381603410956,""fp_err"":0.10222277538560136,""LERD"":0.005620400769700252,""LERM"":0.0027162814191243907,""LER_err"":0.516710368099025,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ085_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ090_T600_0706,SURGE_AF0_N190K_IC178_M105B_BQ090_T600_0706,FD_SURGE,curated,false,87.059524,82.763612,5.1905799,0.024686611,0.020242479,0.03304868,0.03304868,0.63728612,0.10473345,0.11171052,0.88828948,0.88828948,-23.215405,-20.622,-23.35351,-17.8,-0.05,,0.28097161,0.37967044,0.10473345,"{""Sway"":0.11634326409551607,""Heave"":0.1088236277427385,""Roll"":0.17776978383613565,""Pitch"":0.05533483073780651,""Yaw"":0.09213676410480419}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.03304868035281263,""J_shape"":0.6372861246921664,""env_err"":0.2809716086149135,""fp_err"":0.10473344541949284,""LERD"":0.005620400769700252,""LERM"":0.003486500713438368,""LER_err"":0.379670444101745,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ090_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0007_FD_SURGE_HEAVE095_ROLL090_CMP_0612144710,HEAVE095_ROLL090_CMP_0612144710,FD_SURGE,curated,false,82.225,82.763612,0.65078407,0.010871949,0.020242479,0.050632098,0.050632098,0.95288635,0.30223682,0.32811855,0.67188145,0.67188145,-23.215405,-15.598,-23.35351,-13.62,-0.05,,0.41243468,0.12985051,0.30223682,"{""Sway"":0.22588017452773052,""Heave"":0.18582662348282744,""Roll"":0.23963936997632412,""Pitch"":0.0944401418286636,""Yaw"":0.20640734371199632}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.05063209750784892,""J_shape"":0.9528863462184654,""env_err"":0.4124346762157335,""fp_err"":0.3022368159690829,""LERD"":0.003995852928715648,""LERM"":0.003476989376440771,""LER_err"":0.12985051290204785,""Tend"":740.9499999999999}",PASS,metrics computed from 04_current_runs/runs/RUN_0007_FD_SURGE_HEAVE095_ROLL090_CMP_0612144710/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ080_T600_0706,SURGE_AF0_N190K_IC178_M105B_BQ080_T600_0706,FD_SURGE,curated,false,85.166079,82.763612,2.9028048,0.02937725,0.020242479,0.03067862,0.03067862,0.62639304,0.055814559,0.10512007,0.89487993,0.89487993,-23.215405,-20.775,-23.35351,-17.8,-0.05,,0.28693282,0.31059441,0.055814559,"{""Sway"":0.12646733406034075,""Heave"":0.10660445770921337,""Roll"":0.17867237956121954,""Pitch"":0.05591426751475882,""Yaw"":0.1462964291339239}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.030678620007534067,""J_shape"":0.6263930421910372,""env_err"":0.28693282078386595,""fp_err"":0.05581455900776699,""LERD"":0.005620400769700252,""LERM"":0.007366065813737214,""LER_err"":0.31059440697679325,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ080_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ078_T600_0706,SURGE_AF0_N190K_IC178_M105B_BQ078_T600_0706,FD_SURGE,curated,false,79.886667,82.763612,3.4760998,0.029844802,0.020242479,0.023434935,0.023434935,0.41636558,0.07441318,0.11472576,0.88527424,0.88527424,-23.215405,-20.552,-23.35351,-17.8,-0.05,,0.25063556,0.30134984,0.07441318,"{""Sway"":0.188473669462884,""Heave"":0.10276796535387968,""Roll"":0.17174525778921157,""Pitch"":0.0465937441503647,""Yaw"":0.11285689897168796}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.02343493513905653,""J_shape"":0.41636557725983686,""env_err"":0.2506355563624193,""fp_err"":0.07441318007863254,""LERD"":0.005620400769700252,""LERM"":0.007314107658886799,""LER_err"":0.3013498429360005,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ078_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ0795_T600_0706,SURGE_AF0_N190K_IC178_M105B_BQ0795_T600_0706,FD_SURGE,curated,false,85.037643,82.763612,2.7476211,0.036663596,0.020242479,0.029511701,0.029511701,0.62807372,0.079729527,0.1163626,0.8836374,0.8836374,-23.215405,-20.514,-23.35351,-17.8,-0.05,,0.25085431,0.36667187,0.079729527,"{""Sway"":0.08491260813441599,""Heave"":0.10269936642650228,""Roll"":0.1664483274265901,""Pitch"":0.05879316993079684,""Yaw"":0.14347347031785765}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.029511700514018056,""J_shape"":0.6280737162987231,""env_err"":0.2508543086819193,""fp_err"":0.07972952709829971,""LERD"":0.005620400769700252,""LERM"":0.007681243603839784,""LER_err"":0.3666718653320235,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ0795_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ079_T600_0706,SURGE_AF0_N190K_IC178_M105B_BQ079_T600_0706,FD_SURGE,curated,false,82.524048,82.763612,0.28945665,0.029010605,0.020242479,0.030759186,0.030759186,0.69975782,0.084198268,0.10654154,0.89345846,0.89345846,-23.215405,-20.742,-23.35351,-17.8,-0.05,,0.25764879,0.85100494,0.084198268,"{""Sway"":0.16312588563113417,""Heave"":0.10324174260350741,""Roll"":0.17223070081926523,""Pitch"":0.05998504743223292,""Yaw"":0.16670245472450598}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.030759186487894313,""J_shape"":0.6997578212738831,""env_err"":0.25764879176326416,""fp_err"":0.08419826825565305,""LERD"":0.005620400769700252,""LERM"":0.0008374119535271582,""LER_err"":0.851004939355629,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ079_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_HEAVE_HEAVE_AF0_N20M_IC83_BL100_BQ125_T600_0706,HEAVE_AF0_N20M_IC83_BL100_BQ125_T600_0706,FD_HEAVE,curated,false,20.916112,20.719426,0.94928628,0.001347123,0.0063011469,0.027195515,0.027195515,0.33546878,0.048828378,0.0041789856,1.004179,1.004179,-8.2867,-8.32133,-8.2962,-8.3,-0.05,,0.39573973,0.10367739,0.048828378,"{""Surge"":0.5346602625216917,""Sway"":0.4513645023367641,""Roll"":0.9984137361924782,""Pitch"":0.6201339450969279,""Yaw"":0.5137383605862299}","{""Surge"":0.694133163574395,""Sway"":0.3830351608671329,""Roll"":0.23088104002761986,""Pitch"":0.08142292151490593,""Yaw"":0.09687871817782223}","{""J_wave"":0.027195514968244468,""J_shape"":0.3354687808791781,""env_err"":0.39573972534466023,""fp_err"":0.04882837812145438,""LERD"":0.002003839225521178,""LERM"":0.0017960864074595866,""LER_err"":0.10367738859266867,""Tend"":481.07000000000005}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N20M_IC83_BL100_BQ125_T600_0706/input/qg_r001_center_heave_adcda246.out
RUN_0001_FD_HEAVE_HEAVE_AF0_N20M_IC83_BL100_BQ110_T600_0706,HEAVE_AF0_N20M_IC83_BL100_BQ110_T600_0706,FD_HEAVE,curated,false,20.930399,20.719426,1.0182374,0.0013815725,0.0063011469,0.024199543,0.024199543,0.296478,0.042865516,0.0041451965,1.0041452,1.0041452,-8.2867,-8.32105,-8.2962,-8.3,-0.05,,0.36682852,0.12584572,0.042865516,"{""Surge"":0.8976842871407255,""Sway"":0.4830832909041153,""Roll"":0.9758317406962709,""Pitch"":0.5456922895177319,""Yaw"":0.3488855362475655}","{""Surge"":0.694133163574395,""Sway"":0.3830351608671329,""Roll"":0.23088104002761986,""Pitch"":0.08142292151490593,""Yaw"":0.09687871817782223}","{""J_wave"":0.024199543060394686,""J_shape"":0.2964779988883514,""env_err"":0.3668285239788438,""fp_err"":0.04286551625830981,""LERD"":0.002003839225521178,""LERM"":0.0017516646357033658,""LER_err"":0.12584571985919887,""Tend"":481.07000000000005}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_HEAVE_HEAVE_AF0_N20M_IC83_BL100_BQ110_T600_0706/input/qg_r001_center_heave_adcda246.out
RUN_0002_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ080_T600_0706,SURGE_AF0_N190K_IC178_M105B_BQ080_T600_0706,FD_SURGE,curated,false,85.166079,82.763612,2.9028048,0.02937725,0.020242479,0.03067862,0.03067862,0.62639304,0.055814559,0.10512007,0.89487993,0.89487993,-23.215405,-20.775,-23.35351,-17.8,-0.05,,0.28693282,0.31059441,0.055814559,"{""Sway"":0.12646733406034075,""Heave"":0.10660445770921337,""Roll"":0.17867237956121954,""Pitch"":0.05591426751475882,""Yaw"":0.1462964291339239}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.030678620007534067,""J_shape"":0.6263930421910372,""env_err"":0.28693282078386595,""fp_err"":0.05581455900776699,""LERD"":0.005620400769700252,""LERM"":0.007366065813737214,""LER_err"":0.31059440697679325,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0002_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ080_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0003_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ080_T600_0706,SURGE_AF0_N190K_IC178_M105B_BQ080_T600_0706,FD_SURGE,curated,false,85.166079,82.763612,2.9028048,0.02937725,0.020242479,0.03067862,0.03067862,0.62639304,0.055814559,0.10512007,0.89487993,0.89487993,-23.215405,-20.775,-23.35351,-17.8,-0.05,,0.28693282,0.31059441,0.055814559,"{""Sway"":0.12646733406034075,""Heave"":0.10660445770921337,""Roll"":0.17867237956121954,""Pitch"":0.05591426751475882,""Yaw"":0.1462964291339239}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.030678620007534067,""J_shape"":0.6263930421910372,""env_err"":0.28693282078386595,""fp_err"":0.05581455900776699,""LERD"":0.005620400769700252,""LERM"":0.007366065813737214,""LER_err"":0.31059440697679325,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0003_FD_SURGE_SURGE_AF0_N190K_IC178_M105B_BQ080_T600_0706/input/qg_r001_center_surge_9d3daf69.out
RUN_0001_FD_SURGE_COMBO_SURGE_BQ080_HEAVE_BQ095_T600_0706,COMBO_SURGE_BQ080_HEAVE_BQ095_T600_0706,FD_SURGE,curated,false,75.915584,82.763612,8.2742014,0.024364231,0.020242479,0.032040351,0.032040351,0.76806469,0.097319798,0.11334737,0.88665263,0.88665263,-23.215405,-20.584,-23.35351,-17.8,-0.05,,0.25427,0.23903377,0.097319798,"{""Sway"":0.12742699190829884,""Heave"":0.15896646566452133,""Roll"":0.17506091014935884,""Pitch"":0.06110609190303328,""Yaw"":0.10565416209830908}","{""Sway"":0.15896017090110728,""Heave"":0.01968059507325694,""Roll"":0.03291602612100948,""Pitch"":0.10723769417504003,""Yaw"":0.03816688415976064}","{""J_wave"":0.032040350763208755,""J_shape"":0.7680646938360451,""env_err"":0.25427000375250175,""fp_err"":0.09731979827784495,""LERD"":0.005620400769700252,""LERM"":0.004276935184860276,""LER_err"":0.23903376999068082,""Tend"":599.8}",PASS,metrics computed from 04_current_runs/runs/RUN_0001_FD_SURGE_COMBO_SURGE_BQ080_HEAVE_BQ095_T600_0706/input/qg_r001_center_surge_9d3daf69.out
